42540619681107636998348984527464955904,42540619681108845924168599156639662079,16075,TAZ Verlags- und Vertriebsgesellschaft mit beschraenkter Haftung Berlin
42540619681112472701627443044163780608,42540619681113681627447057673338486783,48344,Sven Wefels
42540619681117308404905901560862605312,42540619681118517330725516190037311487,16509,"Amazon.com, Inc."
42540619681122144108184360077561430016,42540619681123353034003974706736136191,12991,Amt der OOe Landesregierung
42540619681136651218019735627657904128,42540619681137860143839350256832610303,25318,SC Provision Software Division SRL
42540619681146322624576652661055553536,42540619681147531550396267290230259711,34387,Netcrew ry
42540619681155994031133569694453202944,42540619681157202956953184323627909119,49866,Loopback Oy
42540619681160829734412028211152027648,42540619681162038660231642840326733823,15576,NTS workspace AG
42540619681175336844247403761248501760,42540619681176545770067018390423207935,48345,Abavia S.r.l.
42540619681194679657361237828043800576,42540619681195888583180852457218506751,25111,Coloplast A/S
42540619681204351063918154861441449984,42540619681205559989737769490616156159,47682,A2 Ltd
42540619681209186767196613378140274688,42540619681210395693016228007314980863,198568,ATEA Sverige AB
42540619681214022470475071894839099392,42540619681215231396294686524013805567,50629,LWLcom GmbH
42540619681223693877031988928236748800,42540619681224902802851603557411454975,196967,N.Henulin
42540619681233365283588905961634398208,42540619681234574209408520590809104383,15879,Vancis IP B.V.
42540619681238200986867364478333222912,42540619681239409912686979107507929087,1200,Amsterdam Internet Exchange B.V.
42540619681247872393424281511730872320,42540619681249081319243896140905578495,50395,Julian Lannert
42540619681257543799981198545128521728,42540619681258752725800813174303227903,8916,Portfast Ltd
42540619681262379503259657061827346432,42540619681263588429079271691002052607,1921,ipcom GmbH
42540619681276886613095032611923820544,42540619681278095538914647241098526719,48896,dhosting.pl Sp. z o.o.
42540619681281722316373491128622645248,42540619681282931242193105757797351423,50906,Luciad NV
42540619681291393722930408162020294656,42540619681292602648750022791195000831,2043,KPN B.V.
42540619681305900832765783712116768768,42540619681307109758585398341291474943,31554,LANSOFT DATA SRL
42540619681315572239322700745514418176,42540619681316781165142315374689124351,49820,Vitec Memorix B.V.
42540619681320407942601159262213242880,42540619681321616868420773891387949055,29607,Henning Solberg
42540619681330079349158076295610892288,42540619681331288274977690924785598463,39500,Frode Laursen A/S
42540619681344586458993451845707366400,42540619681345795384813066474882072575,51038,Hospices civils de Lyon
42540619681349422162271910362406191104,42540619681350631088091524991580897279,50997,netspring gmbh
42540619681354257865550368879105015808,42540619681355466791369983508279721983,30962,comtrance service GmbH
42540619681363929272107285912502665216,42540619681365138197926900541677371391,51066,Austro Control Oesterreichische Gesellschaft fuer Zivilluftfahrt mit beschraenk
42540619681368764975385744429201489920,42540619681369973901205359058376196095,25057,Association PLOPNET
42540619681373600678664202945900314624,42540619681374809604483817575075020799,51172,Kauno Technologijos Universitetas
42540619681378436381942661462599139328,42540619681379645307762276091773845503,51090,"""Internet Society"" Public Organisation"
42540619681383272085221119979297964032,42540619681384481011040734608472670207,43911,Thomas Eichhorn
42540619681388107788499578495996788736,42540619681389316714319193125171494911,51164,Knowit Solutions Oy
42540619681392943491778037012695613440,42540619681394152417597651641870319615,42175,Equinor ASA
42540619681402614898334954046093262848,42540619681403823824154568675267969023,49788,Nexthop AS
42540619681407450601613412562792087552,42540619681408659527433027191966793727,47302,cyon GmbH
42540619681412286304891871079490912256,42540619681413495230711485708665618431,49974,Bo data ApS
42540619681421957711448788112888561664,42540619681423166637268402742063267839,42473,Anexia Cloud Solutions GmbH
42540619681426793414727246629587386368,42540619681428002340546861258762092543,39822,"Center for Information Technologies ""Fobos"" Ltd."
42540619681436464821284163662985035776,42540619681437673747103778292159741951,49420,Aplitt Sp. z o.o.
42540619681446136227841080696382685184,42540619681447345153660695325557391359,51224,link-lab GbR Schmidt Waehlisch
42540619681450971931119539213081509888,42540619681452180856939153842256216063,29067,"LLC ""Hostmaster"""
42540619681455807634397997729780334592,42540619681457016560217612358955040767,51188,Telia Cygate Oy
42540619681460643337676456246479159296,42540619681461852263496070875653865471,214165,SysAdvisors Sp. z o.o. Sp. K.
42540619681475150447511831796575633408,42540619681476359373331446425750339583,211731,Ministry of labour and social affairs
42540619681479986150790290313274458112,42540619681481195076609904942449164287,60150,area-7 IT-Services GmbH
42540619681484821854068748829973282816,42540619681486030779888363459147988991,42307,Sveriges Meteorologiska och Hydrologiska Institut
42540619681489657557347207346672107520,42540619681490866483166821975846813695,51278,"Webglobe, s.r.o."
42540619681494493260625665863370932224,42540619681495702186445280492545638399,2494,MUWNET Autonomous System
42540619681499328963904124380069756928,42540619681500537889723739009244463103,215389,Christian Maximilian Kaczynski
42540619681504164667182582896768581632,42540619681505373593002197525943287807,198605,AVAST Software s.r.o.
42540619681509000370461041413467406336,42540619681510209296280656042642112511,28855,Octopuce s.a.r.l.
42540619681513836073739499930166231040,42540619681515044999559114559340937215,205088,XIAOKANG WANG
42540619681523507480296416963563880448,42540619681524716406116031592738586623,47167,Eurofiber Nederland BV
42540619681538014590131792513660354560,42540619681539223515951407142835060735,50066,Serious Tubes Networks
42540619681557357403245626580455653376,42540619681558566329065241209630359551,29432,TREX Regional Exchanges Oy
42540619681567028809802543613853302784,42540619681568237735622158243028008959,51413,Wirtschaftskammer Kaernten
42540619681571864513081002130552127488,42540619681573073438900616759726833663,20712,Andrews & Arnold Ltd
42540619681576700216359460647250952192,42540619681577909142179075276425658367,49014,Wirtschaftskammer Oesterreich
42540619681586371622916377680648601600,42540619681587580548735992309823307775,47829,Telindus-ISIT B.V.
42540619681600878732751753230745075712,42540619681602087658571367859919781887,134844,ACCESS 4 PTY LTD
42540619681605714436030211747443900416,42540619681606923361849826376618606591,13042,Oesterreichische Nationalbank
42540619681615385842587128780841549824,42540619681616594768406743410016255999,43758,Cyber_Folks S.A.
42540619681620221545865587297540374528,42540619681621430471685201926715080703,47886,Equinix (Netherlands) B.V.
42540619681625057249144045814239199232,42540619681626266174963660443413905407,3333,Reseaux IP Europeens Network Coordination Centre (RIPE NCC)
42540619681634728655700962847636848640,42540619681635937581520577476811554815,51395,Datasource AG
42540619681644400062257879881034498048,42540619681645608988077494510209204223,47639,Yanuda AG
42540619681649235765536338397733322752,42540619681650444691355953026908028927,41700,Festo Management SE
42540619681654071468814796914432147456,42540619681655280394634411543606853631,39387,DELO Casopisno Zaloznisko Podjetje d.o.o.
42540619681678249985207089497926270976,42540619681679458911026704127100977151,39628,Cu.be Solutions B.V.
42540619681683085688485548014625095680,42540619681684294614305162643799801855,51608,FLSmidth A/S
42540619681687921391764006531323920384,42540619681689130317583621160498626559,47195,Gameforge 4D GmbH
42540619681697592798320923564721569792,42540619681698801724140538193896275967,30950,Eviny Fiber AS
42540619681702428501599382081420394496,42540619681703637427418996710595100671,214815,Amforc AG
42540619681716935611434757631516868608,42540619681718144537254372260691574783,8694,Rotterdamse Electrische Tram N.V.
42540619681736278424548591698312167424,42540619681737487350368206327486873599,50156,Boxed IT Ltd.
42540619681741114127827050215010992128,42540619681742323053646664844185698303,47426,Advitel Ltd
42540619681745949831105508731709816832,42540619681747158756925123360884523007,28714,Fraunhofer-Gesellschaft zur Foerderung der angewandten Forschung e.V.
42540619681760456940940884281806290944,42540619681761665866760498910980997119,31424,Netrics AG
42540619681770128347497801315203940352,42540619681771337273317415944378646527,204619,"PP ""Sidor"""
42540619681779799754054718348601589760,42540619681781008679874332977776295935,12509,LATVIJAS BANKA
42540619681789471160611635381999239168,42540619681790680086431250011173945343,56554,Internet Society
42540619681794306863890093898698063872,42540619681795515789709708527872770047,51861,Eric Dorr
42540619681799142567168552415396888576,42540619681800351492988167044571594751,201087,Suzuki Garphyttan AB
42540619681808813973725469448794537984,42540619681810022899545084077969244159,41599,Private higher education institution autonomous nonprofit organisation 'Regiona
42540619681823321083560844998891012096,42540619681824530009380459628065718271,43081,World News PTE. LTD
42540619681828156786839303515589836800,42540619681829365712658918144764542975,51857,MTel B.V.
42540619681832992490117762032288661504,42540619681834201415937376661463367679,47698,Kirei AB
42540619681837828193396220548987486208,42540619681839037119215835178162192383,50213,Underworld
42540619681842663896674679065686310912,42540619681843872822494293694861017087,15894,LEITWERK AG
42540619681847499599953137582385135616,42540619681848708525772752211559841791,207778,Jacobus Huijbrechts
42540619681857171006510054615782785024,42540619681858379932329669244957491199,51839,qSkills GmbH & Co. KG
42540619681871678116345430165879259136,42540619681872887042165044795053965311,52092,"Alf servis, s.r.o."
42540619681886185226180805715975733248,42540619681887394152000420345150439423,51468,One.com A/S
42540619681891020929459264232674557952,42540619681892229855278878861849264127,1136,KPN B.V.
42540619681900692336016181266072207360,42540619681901901261835795895246913535,56700,Osterakers Kommun
42540619681910363742573098299469856768,42540619681911572668392712928644562943,207143,hosttech GmbH
42540619681920035149130015332867506176,42540619681921244074949629962042212351,207696,"Dopravni podnik hl.m. Prahy, a.s."
42540619681924870852408473849566330880,42540619681926079778228088478741037055,43851,Etheroute Ltd
42540619681934542258965390882963980288,42540619681936960110604620141313392639,39358,Bank Al Bilad
42540619681953885072079224949759279104,42540619681955093997898839578933985279,212488,Ralph Koning
42540619681963556478636141983156928512,42540619681964765404455756612331634687,44233,"Bullhost Cloud Services, SL"
42540619681968392181914600499855753216,42540619681969601107734215129030459391,13008,Entain Services Austria GmbH
42540619681992570698306893083349876736,42540619681993779624126507712524582911,8981,Voronezh State University
42540619681997406401585351600048701440,42540619681998615327404966229223407615,28847,Soderhamn NARA AB
42540619682002242104863810116747526144,42540619682003451030683424745922232319,3303,Swisscom (Schweiz) AG
42540619682007077808142268633446350848,42540619682008286733961883262621057023,8220,COLT Technology Services Group Limited
42540619682026420621256102700241649664,42540619682027629547075717329416355839,12581,tops.net GmbH & Co. KG
42540619682031256324534561216940474368,42540619682032465250354175846115180543,215220,TPC Management s.r.l.
42540619682036092027813019733639299072,42540619682037300953632634362814005247,12552,GlobalConnect AB
42540619682040927731091478250338123776,42540619682042136656911092879512829951,57944,IP-Connect LLC
42540619682045763434369936767036948480,42540619682046972360189551396211654655,6730,Sunrise GmbH
42540619682050599137648395283735773184,42540619682051808063468009912910479359,1257,Tele2 Sverige AB
42540619682065106247483770833832247296,42540619682066315173303385463006953471,62083,"Fio banka, a.s."
42540619682069941950762229350531072000,42540619682071150876581843979705778175,216243,JACO ENGELBRECHT
42540619682074777654040687867229896704,42540619682075986579860302496404602879,15435,DELTA Fiber Nederland B.V.
42540619682108627576989897484121669632,42540619682109836502809512113296375807,212774,Meinl Internet Commerce GmbH
42540619682123134686825273034218143744,42540619682124343612644887663392849919,35044,UNIVERSAL INVESTMENT GMBH
42540619682127970390103731550916968448,42540619682129179315923346180091674623,1257,Tele2 Sverige AB
42540619682152148906496024134411091968,42540619682153357832315638763585798143,2799,Polismyndigheten
42540619682156984609774482651109916672,42540619682158193535594097280284622847,31518,"Norddeutscher Rundfunk (NDR), AdoeR"
42540619682161820313052941167808741376,42540619682163029238872555796983447551,3301,Telia Company AB
42540619682171491719609858201206390784,42540619682172700645429472830381096959,198692,Bytesnet Groningen B.V.
42540619682190834532723692268001689600,42540619682192043458543306897176395775,204896,Vaxjo Kommun
42540619682200505939280609301399339008,42540619682201714865100223930574045183,48171,Atos IT Solutions and Services AB
42540619682205341642559067818098163712,42540619682206550568378682447272869887,50034,EURONICS Deutschland eG
42540619682215013049115984851495813120,42540619682216221974935599480670519295,43354,ZDF Zweites Deutsches Fernsehen
42540619682229520158951360401592287232,42540619682230729084770975030766993407,201471,Bigstep Cloud Limited
42540619682239191565508277434989936640,42540619682240400491327892064164642815,204896,Vaxjo Kommun
42540619682244027268786735951688761344,42540619682245236194606350580863467519,62041,Telegram Messenger Inc
42540619682248862972065194468387586048,42540619682250071897884809097562292223,57798,IT-Net ltd.
42540619682253698675343652985086410752,42540619682254907601163267614261116927,3303,Swisscom (Schweiz) AG
42540619682273041488457487051881709568,42540619682274250414277101681056415743,51395,Datasource AG
42540619682277877191735945568580534272,42540619682279086117555560197755240447,61337,Single Mode Networks Ltd
42540619682282712895014404085279358976,42540619682283921820834018714454065151,202318,ECO-INITIATIVE LLC
42540619682297220004849779635375833088,42540619682298428930669394264550539263,2116,GLOBALCONNECT AS
42540619682302055708128238152074657792,42540619682303264633947852781249363967,206138,planet 33 AG
42540619682321398521242072218869956608,42540619682322607447061686848044662783,50222,"Federal Government Cultural Organization ""State Academic Mariinsky Theatre"""
42540619682326234224520530735568781312,42540619682327443150340145364743487487,49639,Kaufmaennische Krankenkasse - KKH
42540619682331069927798989252267606016,42540619682332278853618603881442312191,42295,TBISS Ltd
42540619682340741334355906285665255424,42540619682341950260175520914839961599,59492,MEGOGO-LLC
42540619682345577037634364802364080128,42540619682346785963453979431538786303,43046,Device Systems SRL
42540619682350412740912823319062904832,42540619682351621666732437948237611007,3301,Telia Company AB
42540619682360084147469740352460554240,42540619682361293073289354981635260415,56513,Optisis d.o.o.
42540619682374591257305115902557028352,42540619682375800183124730531731734527,12525,INTERNET Ltd.
42540619682379426960583574419255853056,42540619682380635886403189048430559231,202060,viddy Networks - Marius Eikenes
42540619682389098367140491452653502464,42540619682390307292960106081828208639,8949,Johan Hedberg
42540619682393934070418949969352327168,42540619682395142996238564598527033343,62121,Christian Ebsen ApS
42540619682398769773697408486051151872,42540619682399978699517023115225858047,57533,DELTICOM AG
42540619682403605476975867002749976576,42540619682404814402795481631924682751,8925,teuto.net Netzdienste GmbH
42540619682422948290089701069545275392,42540619682424157215909315698719981567,49711,Flynet Ltd
42540619682442291103203535136340574208,42540619682443500029023149765515280383,21436,almanid group GmbH
42540619682447126806481993653039398912,42540619682448335732301608282214105087,212591,N1 Solutions B.V. trading as PLTFRMS
42540619682456798213038910686437048320,42540619682458007138858525315611754495,206897,SOPRA STERIA AS
42540619682461633916317369203135873024,42540619682462842842136983832310579199,59448,"Andrews IT Engineering Mernoki, Informaciotechnikai es Szolgaltato Korlatolt Fe"
42540619682466469619595827719834697728,42540619682467678545415442349009403903,21286,KPN B.V.
42540619682500319542545037336726470656,42540619682501528468364651965901176831,197915,All for One Group SE
42540619682505155245823495853425295360,42540619682506364171643110482600001535,215760,Adam Grazioli
42540619682514826652380412886822944768,42540619682516035578200027515997650943,201953,Tomasz Gawin trading as Interka Gawin Respondek sp.j.
42540619682519662355658871403521769472,42540619682520871281478486032696475647,3320,Deutsche Telekom AG
42540619682529333762215788436919418880,42540619682530542688035403066094125055,8422,NetCologne Gesellschaft fur Telekommunikation mbH
42540619682539005168772705470317068288,42540619682540214094592320099491774463,3303,Swisscom (Schweiz) AG
42540619682553512278608081020413542400,42540619682554721204427695649588248575,29663,Olga Soroka
42540619682558347981886539537112367104,42540619682559556907706154166287073279,34172,Evangelische Landeskirche Wuerttemberg
42540619682568019388443456570510016512,42540619682569228314263071199684722687,51815,GlobalConnect AB
42540619682572855091721915087208841216,42540619682574064017541529716383547391,57358,IMT-Systems GmbH
42540619682577690795000373603907665920,42540619682578899720819988233082372095,8447,A1 Telekom Austria AG
42540619682582526498278832120606490624,42540619682583735424098446749781196799,20491,WASKO S.A.
42540619682592197904835749154004140032,42540619682593406830655363783178846207,200020,Stichting NBIP-NaWas
42540619682606705014671124704100614144,42540619682607913940490739333275320319,50157,"FOUNDATION FOR DEVELOPMENT OF NETWORKING TECHNOLOGIES ""INDATA"""
42540619682611540717949583220799438848,42540619682612749643769197849974145023,199061,KM-NET Marek Sobol
42540619682616376421228041737498263552,42540619682617585347047656366672969727,200943,Fraunhofer-Gesellschaft zur Foerderung der angewandten Forschung e.V.
42540619682621212124506500254197088256,42540619682622421050326114883371794431,197639,Hogrefe Verlag GmbH & Co. KG
42540619682630883531063417287594737664,42540619682632092456883031916769443839,28727,Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii
42540619682635719234341875804293562368,42540619682636928160161490433468268543,198027,PJSC X5 Corporate Center
42540619682645390640898792837691211776,42540619682646599566718407466865917951,216021,Stefan Johannes Mayer
42540619682650226344177251354390036480,42540619682651435269996865983564742655,60059,Aveniq AG
42540619682659897750734168387787685888,42540619682661106676553783016962392063,214890,InterData Systems SRL
42540619682674404860569543937884160000,42540619682675613786389158567058866175,47846,SEDO GmbH
42540619682684076267126460971281809408,42540619682685285192946075600456515583,34244,Teleservice Bredband Skane AB
42540619682693747673683378004679458816,42540619682694956599502992633854164991,198903,Roskilde Kulturservice A/S
42540619682713090486797212071474757632,42540619682714299412616826700649463807,15576,NTS workspace AG
42540619682722761893354129104872407040,42540619682723970819173743734047113215,12552,GlobalConnect AB
42540619682727597596632587621571231744,42540619682728806522452202250745937919,201816,Kalmar lans landsting
42540619682732433299911046138270056448,42540619682733642225730660767444762623,15404,COLT Technology Services Group Limited
42540619682737269003189504654968881152,42540619682738477929009119284143587327,202577,Kommunale Datenverarbeitungszentrale Rhein-Erft-Rur
42540619682742104706467963171667705856,42540619682743313632287577800842412031,12502,Dr.-Ing. Nepustil & Co. GmbH Internet Service Center Ingenieurgesellschaft fuer
42540619682746940409746421688366530560,42540619682748149335566036317541236735,215956,Dennis de Houx trading as All In One
42540619682756611816303338721764179968,42540619682757820742122953350938886143,198249,Ops One AG
42540619682766283222860255755161829376,42540619682767492148679870384336535551,201820,"JSC ""Khabarovsky airport"""
42540619682771118926138714271860654080,42540619682772327851958328901035360255,47267,Serbian National Internet Domain Registry Foundation
42540619682780790332695631305258303488,42540619682781999258515245934433009663,50370,Nicolas DEFFAYET
42540619682790461739252548338655952896,42540619682791670665072162967830659071,201742,DOMINION Mariusz Bogorodz
42540619682795297442531006855354777600,42540619682796506368350621484529483775,34756,NEP Media Solutions B.V.
42540619682804968849087923888752427008,42540619682806177774907538517927133183,31477,Duocast B.V.
42540619682809804552366382405451251712,42540619682811013478185997034625957887,201723,R. van der Meijden
42540619682819475958923299438848901120,42540619682820684884742914068023607295,38914,T-Systems Multimedia Solutions GmbH
42540619682824311662201757955547725824,42540619682825520588021372584722431999,31229,Beyond.pl sp. z o.o.
42540619682829147365480216472246550528,42540619682830356291299831101421256703,21247,Association IP Synergies
42540619682833983068758674988945375232,42540619682835191994578289618120081407,50340,JSC Selectel
42540619682843654475315592022343024640,42540619682844863401135206651517730815,62359,3Q GmbH
42540619682862997288429426089138323456,42540619682864206214249040718313029631,201641,Sveriges Television Aktiebolag
42540619682867832991707884605837148160,42540619682869041917527499235011854335,1101,SURF B.V.
42540619682872668694986343122535972864,42540619682873877620805957751710679039,44934,Arachsys Internet Services Ltd
42540619682887175804821718672632446976,42540619682888384730641333301807153151,29551,Aixit GmbH
42540619682896847211378635706030096384,42540619682898056137198250335204802559,25522,Travelport Austria GmbH
42540619682901682914657094222728921088,42540619682902891840476708851903627263,50629,LWLcom GmbH
42540619682911354321214011256126570496,42540619682912563247033625885301276671,197933,VTech Technologies SP. Z O.O.
42540619682916190024492469772825395200,42540619682917398950312084402000101375,224,SIKT - KUNNSKAPSSEKTORENS TJENESTELEVERANDOR
42540619682925861431049386806223044608,42540619682927070356869001435397750783,59824,Nashire AG
42540619682940368540884762356319518720,42540619682941577466704376985494224895,198837,Region Vastmanland
42540619682954875650720137906415992832,42540619682956084576539752535590699007,198656,MUEHLBOECK Holztrocknungsanlagen GmbH
42540619682959711353998596423114817536,42540619682960920279818211052289523711,43139,Maximum-Net LLC
42540619682964547057277054939813642240,42540619682965755983096669568988348415,216365,LIMITED LIABILITY COMPANY CLOUD SOLUTIONS
42540619682969382760555513456512466944,42540619682970591686375128085687173119,44655,MetroLine Sp. z o.o.
42540619682974218463833971973211291648,42540619682975427389653586602385997823,59632,SC PIDGIN HOST SRL
42540619682979054167112430489910116352,42540619682980263092932045119084822527,202188,Timra Kommun
42540619682983889870390889006608941056,42540619682985098796210503635783647231,56595,Fluency Communications Ltd
42540619682988725573669347523307765760,42540619682989934499488962152482471935,206170,Yelles AB
42540619682993561276947806040006590464,42540619682994770202767420669181296639,204254,Marvin Huebel
42540619682998396980226264556705415168,42540619682999605906045879185880121343,204254,Marvin Huebel
42540619683003232683504723073404239872,42540619683004441609324337702578946047,204254,Marvin Huebel
42540619683008068386783181590103064576,42540619683009277312602796219277770751,35008,Lee Hetherington
42540619683012904090061640106801889280,42540619683014113015881254735976595455,201530,LVM Landwirtschaftlicher Versicherungsverein Muenster a.G.
42540619683017739793340098623500713984,42540619683018948719159713252675420159,198053,GREEN DATA SAS
42540619683032246903175474173597188096,42540619683033455828995088802771894271,64424,NETSECURITY AS
42540619683037082606453932690296012800,42540619683038291532273547319470718975,62047,Stowarzyszenie e-Poludnie
42540619683046754013010849723693662208,42540619683047962938830464352868368383,200643,Osinovaya Roshcha Ltd
42540619683051589716289308240392486912,42540619683052798642108922869567193087,201511,ScPA Starline LLC
42540619683061261122846225273790136320,42540619683062470048665839902964842495,56531,Fritidsresor AB
42540619683066096826124683790488961024,42540619683067305751944298419663667199,207042,Siav S.p.A.
42540619683085439639238517857284259840,42540619683086648565058132486458966015,198378,Michel Stam
42540619683090275342516976373983084544,42540619683091484268336591003157790719,199121,Flexoptix GmbH
42540619683095111045795434890681909248,42540619683096319971615049519856615423,57720,Wrist Ship Supply A/S
42540619683099946749073893407380733952,42540619683101155674893508036555440127,13030,Init7 (Switzerland) Ltd.
42540619683104782452352351924079558656,42540619683105991378171966553254264831,57287,OtavaNet s.r.o.
42540619683119289562187727474176032768,42540619683120498488007342103350738943,8949,Johan Hedberg
42540619683148303781858478574368980992,42540619683149512707678093203543687167,31736,senseLAN GmbH
42540619683167646594972312641164279808,42540619683168855520791927270338985983,203329,NTT Global Data Centers EMEA GmbH
42540619683172482298250771157863104512,42540619683173691224070385787037810687,47405,NASJONAL SIKKERHETSMYNDIGHET
42540619683191825111364605224658403328,42540619683193034037184219853833109503,21221,Infopact Netwerkdiensten B.V.
42540619683196660814643063741357228032,42540619683197869740462678370531934207,201460,ABN AMRO Bank N.V.
42540619683211167924478439291453702144,42540619683212376850298053920628408319,210945,Grupa Pracuj S.A.
42540619683216003627756897808152526848,42540619683217212553576512437327233023,210825,Sebastian Pfeifer
42540619683220839331035356324851351552,42540619683222048256854970954026057727,210941,Markus Schmelter
42540619683225675034313814841550176256,42540619683226883960133429470724882431,205614,Medialine EuroTrade AG
42540619683230510737592273358249000960,42540619683231719663411887987423707135,3209,Vodafone GmbH
42540619683235346440870731874947825664,42540619683236555366690346504122531839,47689,"Pudu, LLC"
42540619683249853550706107425044299776,42540619683251062476525722054219005951,210833,Florian Bauer
42540619683259524957263024458441949184,42540619683260733883082639087616655359,57964,ILR LOGISTICA ROMANIA S.R.L.
42540619683269196363819941491839598592,42540619683270405289639556121014304767,24840,NICOS AG
42540619683274032067098400008538423296,42540619683275240992918014637713129471,24840,NICOS AG
42540619683278867770376858525237248000,42540619683280076696196473154411954175,212688,in.sec GmbH
42540619683322389099882985175526670336,42540619683323598025702599804701376511,210887,Yannic Sack
42540619683332060506439902208924319744,42540619683333269432259516838099025919,59935,TT-Travel LLC
42540619683341731912996819242321969152,42540619683342940838816433871496675327,214836,KMM Groep B.V.
42540619683356239022832194792418443264,42540619683357447948651809421593149439,60454,dormakaba Holding GmbH + Co. KGaA
42540619683365910429389111825816092672,42540619683367119355208726454990798847,8881,1&1 Versatel GmbH
42540619683370746132667570342514917376,42540619683371955058487184971689623551,42441,CHP Shmatko Sergey Leonidovic
42540619683390088945781404409310216192,42540619683391297871601019038484922367,210731,Forening for DotSrc
42540619683394924649059862926009040896,42540619683396133574879477555183747071,24954,Havas SA
42540619683399760352338321442707865600,42540619683400969278157936071882571775,210648,Verkligen Data AB
42540619683409431758895238476105515008,42540619683410640684714853105280221183,43183,SwissSign AG
42540619683419103165452155509503164416,42540619683420312091271770138677870591,209561,D&V Global B.V.
42540619683428774572009072542900813824,42540619683429983497828687172075519999,210480,Projekt MDI Sp. z o.o.
42540619683448117385122906609696112640,42540619683449326310942521238870818815,210562,WURZELLOS LLC
42540619683452953088401365126394937344,42540619683454162014220979755569643519,31564,HEXAGLOBE SAS
42540619683462624494958282159792586752,42540619683463833420777896788967292927,51655,Ilim Telecom Ltd.
42540619683467460198236740676491411456,42540619683468669124056355305666117631,210173,Tobias Peltzer
42540619683477131604793657709889060864,42540619683478340530613272339063767039,41666,Institute for Pyrotechnical Cleaning (limited company)
42540619683481967308072116226587885568,42540619683483176233891730855762591743,210409,Skylite AB
42540619683496474417907491776684359680,42540619683497683343727106405859065855,51577,Styria IT Solutions d.o.o.
42540619683506145824464408810082009088,42540619683507354750284023439256715263,212925,Miguel Landaeta
42540619683515817231021325843479658496,42540619683517026156840940472654364671,39078,GDM Konsult AB
42540619683520652934299784360178483200,42540619683521861860119398989353189375,216351,Jadyn Emma Jaeger
42540619683525488637578242876877307904,42540619683526697563397857506052014079,41294,Zuger Kantonalbank
42540619683535160044135159910274957312,42540619683536368969954774539449663487,208985,Niklas Polte
42540619683539995747413618426973782016,42540619683541204673233233056148488191,209460,Riccardo Zanol
42540619683549667153970535460371431424,42540619683550876079790150089546137599,62256,Samuel Betrisey
42540619683559338560527452493769080832,42540619683560547486347067122943787007,46553,AS46553 s.r.o.
42540619683569009967084369527166730240,42540619683570218892903984156341436415,14907,Wikimedia Foundation Inc.
42540619683573845670362828043865554944,42540619683575054596182442673040261119,31662,connecta ag
42540619683578681373641286560564379648,42540619683579890299460901189739085823,34182,rack.black
42540619683583517076919745077263204352,42540619683584726002739359706437910527,215332,Lewis Foster
42540619683588352780198203593962029056,42540619683589561706017818223136735231,209719,Ministerstvo Obrany
42540619683593188483476662110660853760,42540619683594397409296276739835559935,49730,"""AUXO IT SERVICES"" LLC"
42540619683598024186755120627359678464,42540619683599233112574735256534384639,30920,Mobilon Telecommunications LLC
42540619683602859890033579144058503168,42540619683604068815853193773233209343,3320,Deutsche Telekom AG
42540619683617366999868954694154977280,42540619683618575925688569323329683455,24620,Rigas Tehniska Universitate
42540619683627038406425871727552626688,42540619683628247332245486356727332863,212774,Meinl Internet Commerce GmbH
42540619683631874109704330244251451392,42540619683633083035523944873426157567,207947,Karl Unlimited AB
42540619683641545516261247277649100800,42540619683642754442080861906823806975,42638,James Hansen trading as Netvaerkssmeden
42540619683656052626096622827745574912,42540619683657261551916237456920281087,44227,Stefan Wild
42540619683660888329375081344444399616,42540619683662097255194695973619105791,202462,Mineraloelraffinerie Oberrhein GmbH & Co KG
42540619683665724032653539861143224320,42540619683666932958473154490317930495,207186,Kauno Technologijos Universitetas
42540619683670559735931998377842049024,42540619683671768661751613007016755199,207186,Kauno Technologijos Universitetas
42540619683675395439210456894540873728,42540619683676604365030071523715579903,207716,Antonino Catinello
42540619683685066845767373927938523136,42540619683686275771586988557113229311,206402,Orion Innovation AG
42540619683689902549045832444637347840,42540619683691111474865447073812054015,206292,Gerdriaan Mulder
42540619683694738252324290961336172544,42540619683695947178143905590510878719,205878,Abaca Systems Limited
42540619683733423878551959094926770176,42540619683734632804371573724101476351,206020,VAST Data Ltd
42540619683738259581830417611625594880,42540619683739468507650032240800301055,206072,Kajetan Staszkiewicz
42540619683767273801501168711818543104,42540619683768482727320783340993249279,205791,SONNABEND GmbH
42540619683781780911336544261915017216,42540619683782989837156158891089723391,206290,Graham Hayes
42540619683791452317893461295312666624,42540619683792661243713075924487372799,207966,"AO ""State Technical Service"""
42540619683796288021171919812011491328,42540619683797496946991534441186197503,62430,Alce Lafranque
42540619683820466537564212395505614848,42540619683821675463383827024680321023,56997,Johannes J. Jakob
42540619683825302240842670912204439552,42540619683826511166662285541379145727,25394,MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
42540619683830137944121129428903264256,42540619683831346869940744058077970431,61978,York UK Hosting Ltd
42540619683834973647399587945602088960,42540619683836182573219202574776795135,204617,Joel Pinnow
42540619683839809350678046462300913664,42540619683841018276497661091475619839,204181,Magnus Kaiser
42540619683849480757234963495698563072,42540619683850689683054578124873269247,204660,Tiger Technologies Limited
